Unnamed: 0,BRCA1P1
TCGA-AC-A3HN-01A,-0.198866798868886
TCGA-AC-A3QP-01A,-0.291378443464711
TCGA-AC-A3W6-01A,-0.468418814069282
TCGA-AC-A3W7-01A,-0.670004270060118
TCGA-AC-A3YI-01A,0.776220662574694
TCGA-AC-A3YJ-01A,-1.03443067820373
TCGA-AC-A4ZE-01A,1.57539330364015
TCGA-AC-A5XS-01A,0.231775887913459
TCGA-AC-A62Y-01A,-1.54597904983165
TCGA-AC-A6IV-01A,0.239763673184983
TCGA-AC-A6IX-01A,-0.791616360130623
TCGA-AC-A6IX-06A,0.493569831277614
TCGA-AC-A8OR-01A,1.00048447808806
TCGA-AC-A8OS-01A,0.447314402938135
TCGA-AN-A03X-01A,-1.54597904983165
TCGA-AN-A03Y-01A,-0.390148277814427
TCGA-AN-A041-01A,1.25777177345158
TCGA-AN-A046-01A,-0.0325038476253188
TCGA-AN-A049-01A,-1.09549131146489
TCGA-AN-A04A-01A,-0.933008468195105
TCGA-AN-A0AJ-01A,-0.712639443777124
TCGA-AN-A0AK-01A,-1.06831340786891
TCGA-AN-A0AS-01A,-0.478320281896275
TCGA-AN-A0AT-01A,-0.730037309435022
TCGA-AN-A0FD-01A,-1.54597904983165
TCGA-AN-A0FF-01A,0.661754299060329
TCGA-AN-A0FK-01A,-0.549439877844472
TCGA-AN-A0FN-01A,-1.21775382160922
TCGA-AN-A0FS-01A,-0.417737610563232
TCGA-AN-A0FV-01A,-1.54597904983165
TCGA-AN-A0FW-01A,-0.716131407347472
TCGA-AN-A0FX-01A,-0.241101952123329
TCGA-AN-A0FY-01A,0.232842845749668
TCGA-AN-A0FZ-01A,0.222376354739133
TCGA-AN-A0G0-01A,-0.95196592871884
TCGA-AN-A0XL-01A,0.783385896332073
TCGA-AN-A0XN-01A,-1.54597904983165
TCGA-AN-A0XO-01A,-1.54597904983165
TCGA-AN-A0XP-01A,-0.869105573144124
TCGA-AN-A0XR-01A,-1.06891320526947
TCGA-AN-A0XS-01A,-0.854026243949313
TCGA-AN-A0XU-01A,0.0664551176227035
TCGA-AN-A0XV-01A,0.0629626253328876
TCGA-AO-A03M-01B,-1.24582994244382
TCGA-AO-A03R-01A,-0.174792770927439
TCGA-AO-A03U-01B,-0.581176269128676
TCGA-AO-A03V-01A,-1.1224420695278
TCGA-AO-A0J3-01A,0.73066076348757
TCGA-AO-A0J5-01A,-0.439449121985834
TCGA-AO-A0J7-01A,0.0875243899887967
TCGA-AO-A0J8-01A,-0.60647645474054
TCGA-AO-A0J9-01A,-0.109328943710848
TCGA-AO-A0JD-01A,-1.54597904983165
TCGA-AO-A0JF-01A,-1.54597904983165
TCGA-AO-A0JG-01A,-0.42953028990584
TCGA-AO-A0JI-01A,1.08599412265743
TCGA-AO-A0JJ-01A,-0.0638085856638986
TCGA-AO-A124-01A,-0.16015522534303
TCGA-AO-A128-01A,-0.731798372960726
TCGA-AO-A129-01A,-1.1357499040809
TCGA-AO-A12A-01A,0.274371743989273
TCGA-AO-A12C-01A,-0.0471668177819463
TCGA-AO-A12D-01A,0.468526697826027
TCGA-AO-A12E-01A,-0.342183107485154
TCGA-AO-A12F-01A,0.154069994481689
TCGA-AO-A1KO-01A,0.657421786631925
TCGA-AO-A1KT-01A,-0.292179235312507
TCGA-AQ-A04H-01B,-0.279207524358049
TCGA-AQ-A04J-01A,-0.105509277921321
TCGA-AQ-A0Y5-01A,-0.643378889704367
TCGA-AQ-A1H2-01A,-0.202398940909307
TCGA-AQ-A1H3-01A,-0.313623938546536
TCGA-AQ-A7U7-01A,2.01512718309692
TCGA-AR-A0TQ-01A,-0.764928547838057
TCGA-AR-A0TS-01A,0.661083703669935
TCGA-AR-A0TW-01A,-1.54597904983165
TCGA-AR-A0TY-01A,-0.460534199204172
TCGA-AR-A0U0-01A,-0.431036379632204
TCGA-AR-A0U3-01A,-0.119094436087392
TCGA-AR-A0U4-01A,-1.1577699116536
TCGA-AR-A1AI-01A,-0.0978926417409489
TCGA-AR-A1AK-01A,1.74155371863378
TCGA-AR-A1AL-01A,1.51597635612461
TCGA-AR-A1AM-01A,-0.509903578476646
TCGA-AR-A1AN-01A,-1.54597904983165
TCGA-AR-A1AO-01A,-0.256469851193712
TCGA-AR-A1AP-01A,-0.0777279385922744
TCGA-AR-A1AQ-01A,-0.220832853482912
TCGA-AR-A1AR-01A,-0.266125210755858
TCGA-AR-A1AT-01A,-0.624958157044741
TCGA-AR-A1AU-01A,-0.307256184893849
TCGA-AR-A1AW-01A,1.82786611455999
TCGA-AR-A1AX-01A,-0.276822289736671
TCGA-AR-A1AY-01A,-0.520021631043673
TCGA-AR-A24K-01A,0.150335636250988
TCGA-AR-A24L-01A,0.859884752894425
TCGA-AR-A24M-01A,-0.272457032068618
TCGA-AR-A24N-01A,0.855095282364597
TCGA-AR-A24O-01A,1.35805901943622
TCGA-AR-A24P-01A,1.51488170876937
TCGA-AR-A24Q-01A,-0.518444209510017
TCGA-AR-A24R-01A,0.0236957817172667
TCGA-AR-A24S-01A,0.415570161146024
TCGA-AR-A24T-01A,1.12446700444863
TCGA-AR-A24U-01A,-0.400394968650703
TCGA-AR-A24V-01A,1.11322266048236
TCGA-AR-A24W-01A,0.729425434851693
TCGA-AR-A24X-01A,-0.231765196892454
TCGA-AR-A24Z-01A,1.07412834586759
TCGA-AR-A250-01A,0.184468000739913
TCGA-AR-A252-01A,0.210465580492148
TCGA-AR-A254-01A,0.434391422007633
TCGA-AR-A255-01A,1.28537744839569
TCGA-AR-A256-01A,0.083905354646336
TCGA-AR-A2LE-01A,1.05221550033792
TCGA-AR-A2LH-01A,-0.972395444321123
TCGA-AR-A2LL-01A,1.50531616097125
TCGA-AR-A2LM-01A,0.712640646122853
TCGA-AR-A2LN-01A,0.819097649910226
TCGA-AR-A2LO-01A,0.124070623112736
TCGA-AR-A2LQ-01A,-1.10219365845425
TCGA-AR-A2LR-01A,0.619354718898622
TCGA-AR-A5QM-01A,0.741099882545131
TCGA-AR-A5QN-01A,-0.623173328505982
TCGA-AR-A5QP-01A,0.676569489329302
TCGA-B6-A0I8-01A,1.55512734551567
TCGA-B6-A0I9-01A,-1.54597904983165
TCGA-B6-A0IB-01A,-0.874655397699964
TCGA-B6-A0IC-01A,0.978020980313647
TCGA-B6-A0IG-01A,0.182826530425619
TCGA-B6-A0IH-01A,1.24197179079415
TCGA-B6-A0IO-01A,0.877726108365615
TCGA-B6-A0IP-01A,0.170588668830101
TCGA-B6-A0IQ-01A,-1.23386378847278
TCGA-B6-A0RI-01A,-0.905675838431865
TCGA-B6-A0RO-01A,-0.914374531173913
TCGA-B6-A0RP-01A,0.329205184315434
TCGA-B6-A0RQ-01A,-0.642537742882144
TCGA-B6-A0RS-01A,-1.2166198276505
TCGA-B6-A0RT-01A,-0.132407718132019
TCGA-B6-A0RU-01A,-1.14665029373174
TCGA-B6-A0RV-01A,-1.08623791057512
TCGA-B6-A0WT-01A,-0.401242499838972
TCGA-B6-A0WV-01A,0.836763415899209
TCGA-B6-A0WY-01A,-0.600825343070292
TCGA-B6-A0X0-01A,-0.414640644954734
TCGA-B6-A0X1-01A,0.886096986860582
TCGA-B6-A0X4-01A,0.780179173727786
TCGA-B6-A0X7-01A,0.630352422345581
TCGA-B6-A1KI-01A,-0.0239510222102798
TCGA-B6-A1KN-01A,0.53098995878785
TCGA-B6-A2IU-01A,-0.249211072814404
TCGA-B6-A40B-01A,0.393341495436719
TCGA-B6-A40C-01A,0.280401773798853
TCGA-BH-A0AU-01A,0.645164766278157
TCGA-BH-A0AW-01A,-1.54597904983165
TCGA-BH-A0AY-01A,-1.54597904983165
TCGA-BH-A0AY-11A,0.293070053146593
TCGA-BH-A0AZ-01A,-0.436101186098917
TCGA-BH-A0B1-01A,-0.587820430870719
TCGA-BH-A0B3-01A,-0.814339834385832
TCGA-BH-A0B3-11B,1.36322850685384
TCGA-BH-A0B5-01A,0.427862784964638
TCGA-BH-A0B6-01A,-1.54597904983165
TCGA-BH-A0B7-01A,-0.127622688297305
TCGA-BH-A0B8-01A,0.141167666610306
TCGA-BH-A0B8-11A,-0.289977859981598
TCGA-BH-A0B9-01A,-0.706667939797501
TCGA-BH-A0BA-01A,1.44742775249701
TCGA-BH-A0BA-11A,-0.0354800686275305
TCGA-BH-A0BC-01A,-1.54597904983165
TCGA-BH-A0BC-11A,0.0754067821135001
TCGA-BH-A0BD-01A,-0.433513234575242
TCGA-BH-A0BF-01A,-0.067813450027792
TCGA-BH-A0BG-01A,-0.693052810278428
TCGA-BH-A0BJ-01A,-1.54597904983165
TCGA-BH-A0BJ-11A,0.892432400636952
TCGA-BH-A0BL-01A,0.482829202109939
TCGA-BH-A0BM-01A,-0.508558519908366
TCGA-BH-A0BM-11A,0.876091166782102
TCGA-BH-A0BO-01A,-0.393839241759354
TCGA-BH-A0BP-01A,0.0109966908180881
TCGA-BH-A0BQ-01A,-0.354036810542845
TCGA-BH-A0BQ-11A,0.848690701352735
TCGA-BH-A0BR-01A,-0.461846057780158
TCGA-BH-A0BS-01A,-1.54597904983165
TCGA-BH-A0BS-11A,0.41453066547192
TCGA-BH-A0BT-01A,0.498021909913214
TCGA-BH-A0BT-11A,1.04093951516326
TCGA-BH-A0BV-01A,0.0002779920654501
TCGA-BH-A0BV-11A,1.61165452618707
TCGA-BH-A0BZ-01A,-1.54597904983165
TCGA-BH-A0BZ-11A,-0.36180705600072
TCGA-BH-A0C0-01A,-0.651689949966318
TCGA-BH-A0C0-11A,1.19271408613517
TCGA-BH-A0C1-01B,-0.162119183709853
TCGA-BH-A0C3-01A,-0.178941542820042
TCGA-BH-A0C3-11A,1.74113660455536
TCGA-BH-A0C7-01B,1.12623894916564
TCGA-BH-A0DE-01A,1.67136716654292
TCGA-BH-A0DH-01A,-1.13032280213066
TCGA-BH-A0DH-11A,0.279286527841183
TCGA-BH-A0DI-01A,0.141966619489281
TCGA-BH-A0DK-01A,-1.10555361604619
TCGA-BH-A0DK-11A,0.0235258784419668
TCGA-BH-A0DL-01A,-0.947173814202006
TCGA-BH-A0DL-11A,0.633385896444569
TCGA-BH-A0DO-01B,0.116314916900323
TCGA-BH-A0DO-11A,0.786130264251696
TCGA-BH-A0DP-01A,-0.418699753256476
TCGA-BH-A0DP-11A,0.044648247194844
TCGA-BH-A0DQ-01A,-1.12413910465086
TCGA-BH-A0DQ-11A,1.14263552354497
TCGA-BH-A0DS-01A,-0.372842848357284
TCGA-BH-A0DT-01A,-0.471054222473678
TCGA-BH-A0DT-11A,0.780121862178598
TCGA-BH-A0DV-01A,0.102340531793706
TCGA-BH-A0DV-11A,0.861918042848945
TCGA-BH-A0DX-01A,-0.850810292213279
TCGA-BH-A0DZ-11A,-0.703441104180449
TCGA-BH-A0E0-11A,-1.54597904983165
TCGA-BH-A0E1-01A,-0.478871861774333
TCGA-BH-A0E1-11A,0.18712265098235
TCGA-BH-A0E7-01A,0.610360781858593
TCGA-BH-A0E9-01B,1.33114059154416
TCGA-BH-A0EA-01A,-1.0238537733605
TCGA-BH-A0EB-01A,-0.215438010097233
TCGA-BH-A0EI-01A,1.07766632045088
TCGA-BH-A0GY-01A,-0.0987978031363968
TCGA-BH-A0GZ-01A,-1.54597904983165
TCGA-BH-A0H3-01A,1.30876526399738
TCGA-BH-A0H5-01A,-0.217844551593752
TCGA-BH-A0H5-11A,1.72528892694932
TCGA-BH-A0H6-01A,0.759493730997358
TCGA-BH-A0H7-01A,-1.22913070856817
TCGA-BH-A0H7-11A,-0.5149559473603
